advertiser_id,advertiser_name,public_ids_list,public_id_short,CMTE_ID,ein_id,date_wmpcoded,wmp_candidate,wmp_office,wmp_spontype,wmp_spontypelong,wmp_govtorcand,wmp_notes,search_status,search_terms,search_type,search_notes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag,wmp_dateout,wmp_datein,pres_fecid,sen_fecid,hse_fecid,sen_cycle,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,wmp_pres,wmp_sen,wmp_hse,wmp_gov,cmte_fecid,cmte_party,LINKAGE_ID,CMTE_TP,CMTE_DSGN,wmp_groupflag,wmp_multisponsor,CAND_ELECTION_YR,FEC_ELECTION_YR,type_cmag,type_scsp,wmp_grouptype,cycle2020_cd,disclosure
AR447694746551320576,MJ FOR TEXAS,FEC ID C00649350,C00649350,C00649350,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"HEGAR, MARY JENNINGS MJ",,"HEGAR, MARY JENNINGS MJ","HEGAR, MJ",,,,S0TX00233,,,,TX,,,DEM,,,CHALLENGER,,,0,1,0,0,,,227447,S,P,0,0,,,0,0,,1,
AR338002931078922240,"GADE FOR VIRGINIA, INC.",EIN ID 84-2662087,84-2662087,,84-2662087,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"GADE, DANIEL MACARTHUR MR.",,"GADE, DANIEL MACARTHUR MR.","GADE, DANIEL",,,,S0VA00146,,,,VA,,,REP,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR473623910793871360,DAVID JOSEPH OSMEK,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR247033530884816896,DALE DEVON FOR STATE REPRESENTATIVE,EIN ID 85-3172416,85-3172416,,85-3172416,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR285889653335130112,COLLINS FOR SENATOR,EIN ID 01-0504763,01-0504763,,01-0504763,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"COLLINS, SUSAN M.",,"COLLINS, SUSAN M.","COLLINS, SUSAN",,,,S6ME00159,,,,ME,,,REP,,,INCUMBENT,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR440234766315290624,PERRY 2020,EIN ID 84-2221953,84-2221953,,84-2221953,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR273259425827913728,SWING LEFT,FEC ID C00632133,C00632133,C00632133,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR468894773843853312,LEO VALENTIN FOR CONGRESS,FEC ID C00726000,C00726000,C00726000,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"VALENTIN, LEO",,"VALENTIN, LEO","VALENTIN, LEO",,,,,H0FL07143,,,,FL,,,REP,,,CHALLENGER,7,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR68578395650260992,CTE PAMELA HORNBERGER,EIN ID 81-1898506,81-1898506,,81-1898506,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR170124547947757568,PERSIST PAC,FEC ID C00739110,C00739110,C00739110,,2/25/2020,Warren,president,super PAC,super PAC,0,,,,,,,"WARREN, ELIZABETH",,PERSIST PAC,PERSIST PAC,3/5/2020,2/9/2019,,,,,,,,,,,,,,,1,0,0,0,,,,,,1,0,,,1,1,,,
AR461926206585962496,COLOROFCHANGE PAC,FEC ID C00428557,C00428557,C00428557,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR126621202163695616,JOSH HICKS FOR CONGRESS,FEC ID C00714279,C00714279,C00714279,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"HICKS, JOSH",,"HICKS, JOSH","HICKS, JOSH",,,,,H0KY06179,,,,KY,,,DEM,,,CHALLENGER,6,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR538739600730882048,LAUREN BOEBERT FOR CONGRESS,FEC ID C00728238,C00728238,C00728238,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"BOEBERT, LAUREN",,"BOEBERT, LAUREN","BOEBERT, LAUREN",,,,,H0CO03165,,,,CO,,,REP,,,CHALLENGER,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR453294284393676800,KAHELE FOR CONGRESS,EIN ID 83-3170298,83-3170298,,83-3170298,9/10/2020,,us house,campaign,campaign,1,,,,,,,"KAHELE, KAIALI'I",,"KAHELE, KAIALI'I","KAHELE, KAIALI'I",,,,,H0HI02155,,,,HI,,,DEM,,,OPEN,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR258291980197429248,FAIRMAPSVIRGINIA,EIN ID 85-1727356,85-1727356,,85-1727356,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR277188805507678208,STOP REPUBLICANS,FEC ID C00633404,C00633404,C00633404,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR125746952980660224,REBEKAH FOR NEWTOWN 2020,EIN ID 84-4633608,84-4633608,,84-4633608,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR229245700490133504,FEGAN FOR CONGRESS,EIN ID 84-2487014,84-2487014,,84-2487014,9/10/2020,,us house,campaign,campaign,1,,,,,,,"FEGAN, DAVID",,"FEGAN, DAVID","FEGAN, DAVID",,,,,H0TX24191,,,,TX,,,REP,,,OPEN,24,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR253947878475563008,JAMES MACKLER FOR US SENATE,FEC ID C00637850,C00637850,C00637850,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"MACKLER, JAMES",,"MACKLER, JAMES","MACKLER, JAMES",,,,S8TN00311,,,,TN,,,DEM,,,OPEN,,,0,1,0,0,,,224440,S,P,0,0,,,0,0,,1,
AR188049954734866432,STAGGS FOR MAYOR,EIN ID 84-3193613,84-3193613,,84-3193613,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR122089290111909888,RECLAIMTHEAMERICANDREAM ORG,EIN ID 81-2663346,81-2663346,,81-2663346,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR144635600673177600,MONTANA DEMOCRATIC CENTRAL COMMITTEE,EIN ID 81-0260238,81-0260238,,81-0260238,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR42749493124268032,ANN RAVEL FOR SENATE 2020,EIN ID 83-3525735,83-3525735,,83-3525735,10/13/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR485045706302685184,JERRY CARL FOR CONGRESS,EIN ID 83-3464374,83-3464374,,83-3464374,9/10/2020,,us house,campaign,campaign,1,,,,,,,"CARL, JERRY LEE, JR",,"CARL, JERRY LEE, JR","CARL, JERRY",,,,,H0AL01055,,,,AL,,,REP,,,OPEN,1,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR559248997282217984,KRISTI FOR CONGRESS,FEC ID C00476853,C00476853,C00476853,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H0SD00054,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR528951198464606208,JOSH GARY FOR WEST VIRGINIA,EIN ID 84-4452891,84-4452891,,84-4452891,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR172662701821001728,JOYCE ELLIOTT FOR CONGRESS,FEC ID C00726943,C00726943,C00726943,,9/8/2020,,us house,campaign,campaign,1,,,,,,,"ELLIOTT, JOYCE ANN SENATOR",,"ELLIOTT, JOYCE ANN SENATOR","ELLIOTT, JOYCE",,,,,H0AR02206,,,,AR,,,DEM,,,CHALLENGER,2,0,0,1,0,C00726943,,,,,0,0,,,0,0,,1,
AR152236180958609408,PETE SESSSIONS FOR CONGRESS,FEC ID H2TX03126,H2TX03126,H2TX03126,,9/8/2020,,us house,campaign,campaign,1,,,,,,,"SESSIONS, PETE",,"SESSIONS, PETE","SESSIONS, PETE",,,,,H2TX03126,,,,TX,,,REP,,,OPEN,17,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR417302733331103744,ROSS FOR MAINE,FEC ID C00726182,C00726182,C00726182,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"LAJEUNESSE, ROSS",,"LAJEUNESSE, ROSS","LAJEUNESSE, ROSS",,,,S0ME00145,,,,ME,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR172076249806536704,SCOTT MILNE FOR VERMONT LLC,EIN ID 85-1611250,85-1611250,,85-1611250,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR507867444526710784,SCHERIE MURRAY FOR CONGRESS,EIN ID 84-2278224,84-2278224,,84-2278224,9/10/2020,,us house,campaign,campaign,1,,,,,,,"MURRAY, SCHERIE",,"MURRAY, SCHERIE","MURRAY, SCHERIE",,,,,H0NY14270,,,,NY,,,REP,,,CHALLENGER,14,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR23064867732717568,314 ACTION FUND,FEC ID C00633248,C00633248,C00633248,,9/7/2020,,,group,group,0,,1,314 action fund,CMAG,,,,,314 ACTION FUND,314 ACTION FUND,,,,,,,,,,,,,,,,,0,0,0,0,C00633248,DEM,,,,1,0,,,1,0,,,
AR309554785697136640,RICHARD BERMAN AND COMPANY,EIN ID 52-1536666,52-1536666,,52-1536666,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR22566720245858304,BOLLIER FOR KANSAS,FEC ID C00723122,C00723122,C00723122,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"BOLLIER, BARBARA",,"BOLLIER, BARBARA","BOLLIER, BARBARA",,,,S0KS00323,,,,KS,,,DEM,,,OPEN,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR514650056880553984,MAGGIE TOULOUSE OLIVER FOR SENATE,FEC ID C00703256,C00703256,C00703256,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"TOULOUSE OLIVER, MAGGIE",,"TOULOUSE OLIVER, MAGGIE","TOULOUSE OLIVER, MAGGIE",,,,S0NM00074,,,,NM,,,DEM,,,OPEN,,,0,1,0,0,,,227356,S,P,0,0,,,0,0,,1,
AR513883903434424320,MOORLACH FOR SENATE 2020,EIN ID 81-4537903,81-4537903,,81-4537903,10/13/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR196985685733801984,PROGRESS IOWA,EIN ID 45-4859552,45-4859552,,45-4859552,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR529974843790065664,WORKING FAMILIES PARTY NATIONAL INDEPENDENT EXPENDITURE COMMITTEE,FEC ID C00626861,C00626861,C00626861,,9/7/2020,,,party,party,0,,1,working families party,CMAG,,,,,WORKING FAMILIES PARTY,WORKING FAMILIES PARTY,,,,,,,,,,,,,,,,,0,0,0,0,,DEM,,,,1,0,,,1,0,,,
AR102122639987834880,MCCONNELL SENATE COMMITTEE,FEC ID C00193342,C00193342,C00193342,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"MCCONNELL, MITCH",,"MCCONNELL, MITCH","MCCONNELL, MITCH",,,,S2KY00012,,,,KY,,,REP,,,INCUMBENT,,,0,1,0,0,,,222380,S,P,0,0,,,0,0,,1,
AR251930893113884672,SAM FOR SENATE,EIN ID 84-3195066,84-3195066,,84-3195066,9/10/2020,,,candidate for another office,candidate for another office,0,not us senate,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR434536890901725184,SCHOLTEN4IOWA CAMPAIGN COMMITTEE,FEC ID C00650622,C00650622,C00650622,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"SCHOLTEN, JAMES D.",,"SCHOLTEN, JAMES D.","SCHOLTEN, J.D.",,,,,H8IA04106,,,,IA,,,DEM,,,CHALLENGER,4,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR478907476482195456,"TURNING POINT USA, NFP",EIN ID 80-0835023,80-0835023,,80-0835023,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR77669157788712960,JESSICA HARRINGTON CAMPAIGN,EIN ID 83-1061860,83-1061860,,83-1061860,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR281940482446065664,MIKE GARCIA FOR CONGRESS,EIN ID 83-4169198,83-4169198,,83-4169198,9/10/2020,,us house,campaign,campaign,1,,,,,,,"GARCIA, MICHAEL",,"GARCIA, MICHAEL","GARCIA, MICHAEL",,,,,H0CA25105,,,,CA,,,REP,,,INCUMBENT,25,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR13594361765822464,GEORGE SCOTT FOR CONGRESS,FEC ID C00640961,C00640961,C00640961,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8PA04090,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR244245100677300224,UNITE THE COUNTRY,FEC ID C00701888,C00701888,C00701888,,2/25/2020,Biden,president,super PAC,super PAC,0,,,,,,,"BIDEN, JOE",,UNITE THE COUNTRY,UNITE THE COUNTRY,,4/25/2019,,,,,,,,,,,,,,,1,0,0,0,,,,,,1,0,,,1,1,,,
AR360971522824732672,FRANK FLEMING,EIN ID 84-4773885,84-4773885,,84-4773885,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR471684372282474496,KALAMAZOO COUNTRY DEMOCRATIC PARTY,EIN ID 43-2025125,43-2025125,,43-2025125,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR460099161857982464,FRIENDS FOR ZAHRA KARINSHAK,FEC ID C00715763,C00715763,C00715763,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"KARINSHAK, ZAHRA S.",,"KARINSHAK, ZAHRA S.","KARINSHAK, ZAHRA",,,,,H0GA07323,,,,GA,,,DEM,,,OPEN,7,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR78787361114161152,ALLEN WELLONS,EIN ID 84-3926380,84-3926380,,84-3926380,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR512013771594530816,POLITICAL GAMES INC.,EIN ID 46-3206395,46-3206395,,46-3206395,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR261465102035714048,"VIRGINIA SENATE REPUBLICAN CAUCUS, INC.",EIN ID 26-2971834,26-2971834,,26-2971834,9/10/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR481932920164974592,"FUTURE45, INC.",EIN ID 47-3479543,47-3479543,,47-3479543,11/25/2020,,,group,group,0,,1,future45,,,,,,FUTURE45,FUTURE45,,,,,,,,,,,,,,,,,0,0,0,0,C00574533,REP,,,,1,0,,,1,1,super PAC,,Yes
AR49703354414137344,KIM KLACIK FOR CONGRESS,FEC ID C00726117,C00726117,C00726117,,12/2/2020,,us house,campaign,campaign,1,,,,,,,"KLACIK, KIMBERLY",,"KLACIK, KIMBERLY","KLACIK, KIM",,,,,H0MD07197,,,,MD,,,REP,,,CHALLENGER,7,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR507096549436686336,BURGESS 4 CONGRESS,EIN ID 84-3558199,84-3558199,,84-3558199,9/10/2020,,us house,campaign,campaign,1,,,,,,,"OWENS, BURGESS",,"OWENS, BURGESS","OWENS, BURGESS",,,,,H0UT04076,,,,UT,,,REP,,,CHALLENGER,4,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR45127118299856896,FRIENDS OF JIM INHOFE,FEC ID C00207993,C00207993,C00207993,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"INHOFE, JAMES M. SEN.",,"INHOFE, JAMES M. SEN.","INHOFE, JAMES",,,,S4OK00083,,,,OK,,,REP,,,INCUMBENT,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR385966720658964480,UNITED WE DREAM ACTION PAC,EIN ID 85-2367365,85-2367365,,85-2367365,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR319247049415458816,ERIC ROUSE FOR US CONGRESS,FEC ID C00699512,C00699512,C00699512,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"ROUSE, ERIC S",,"ROUSE, ERIC S","ROUSE, ERIC",,,,,H0NC03271,,,,NC,,,REP,,,OPEN,3,0,0,1,0,,,,,,0,0,2019,2020,0,0,,1,
AR99443405028851712,ALASKANS FOR DAN SULLIVAN,FEC ID C00570994,C00570994,C00570994,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"SULLIVAN, DAN",,"SULLIVAN, DAN","SULLIVAN, DAN",,,,S4AK00214,,,,AK,,,REP,,,INCUMBENT,,,0,1,0,0,,,223197,S,P,0,0,,,0,0,,1,
AR152523359651889152,FRIENDS OF DANA FERGUSON,FEC ID C00707604,,C00707604,,10/13/2020,,us house,campaign,campaign,1,,,,,,,"FERGUSON, DANA",,"FERGUSON, DANA","FERGUSON, DANA",,,,,H0MI01211,,,,MI,,,DEM,,,CHALLENGER,1,0,0,1,0,C00707604,DEM,,,,0,0,,,0,0,,1,
AR209724627453214720,RGA RIGHT DIRECTION PAC,FEC ID C00490730,C00490730,C00490730,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR237162665246457856,ONE COUNTRY INC,EIN ID 83-3768552,83-3768552,,83-3768552,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR467843228410839040,DEMOCRATIC PARTY OF ILLINOIS,FEC ID C00167015,C00167015,C00167015,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR373464517536907264,"COTTON FOR SENATE, INC.",FEC ID C00499988,C00499988,C00499988,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"COTTON, THOMAS",,"COTTON, THOMAS","COTTON, TOM",,,,S4AR00103,,,,AR,,,REP,,,INCUMBENT,,,0,1,0,0,,,222795,S,P,0,0,,,0,0,,1,
AR32483696653107200,JON OSSOFF FOR SENATE,EIN ID 84-2896852,84-2896852,,84-2896852,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"OSSOFF, T. JONATHAN",,"OSSOFF, T. JONATHAN","OSSOFF, JON",,,,S8GA00180,,,,GA,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR102638173502308352,HILLARY O'CONNOR MUERI FOR OHIO,FEC ID C00722637,C00722637,C00722637,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MUERI, HILLARY O'CONNOR",,"MUERI, HILLARY O'CONNOR","MUERI, HILLARY O'CONNOR",,,,,H0OH14084,,,,OH,,,DEM,,,CHALLENGER,14,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR316918077629399040,IRV SLOSBERG FOR FLORIDA SENATE CAMPAIGN,EIN ID 85-1138420,85-1138420,,85-1138420,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR331836251395063808,JOHN CLARK FOR CONGRESS,FEC ID C00733881,C00733881,C00733881,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CLARK, JOHN",,"CLARK, JOHN","CLARK, JOHN",,,,,H0TN01076,,,,TN,,,REP,,,OPEN,1,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR296794197342552064,BOLDUC 2020 INC,EIN ID 84-2161498,84-2161498,,84-2161498,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"BOLDUC, DONALD C.",,"BOLDUC, DONALD C.","BOLDUC, DON",,,,S0NH00326,,,,NH,,,REP,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR444946723396124672,THERESA GREENFIELD FOR IOWA,FEC ID C00708164,C00708164,C00708164,,9/28/2020,,us senate,campaign,campaign,1,,1,theresa greenfield,,,,"GREENFIELD, THERESA",,"GREENFIELD, THERESA","GREENFIELD, THERESA",,,,S0IA00176,,,,IA,,,DEM,,,CHALLENGER,,,0,1,0,0,C00708164,DEM,,,,0,0,,,0,0,,1,
AR244030008715116544,TEAM STAVA-MURRAY,EIN ID 82-3081534,82-3081534,,82-3081534,12/2/2020,,us senate,campaign,campaign,1,,,,,,,"STAVA-MURRAY, ANNE MICHELE MOST RECEN",,"STAVA-MURRAY, ANNE MICHELE MOST RECEN","STAVA-MURRAY, ANNE MICHELE MOST RECEN",,,,S0IL00493,,,,IL,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR237965927210024960,IOWA VALUES,FEC ID C00565846,C00565846,C00565846,,8/12/2020,,us senate,group,group,0,,,,,,,"ERNST, JONI K",,IOWA VALUES,IOWA VALUES,,,,S4IA00129,,,,IA,,,,,,,,,0,1,0,0,C00565846,REP,,,,1,0,,,0,1,,,
AR413382768219652096,GOOD SAMARITAN PROPERTIES INC,EIN ID 51-0422778,51-0422778,,51-0422778,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR308915832002445312,FRIENDS OF KAMALA HARRIS,FEC ID C00735902,C00735902,C00735902,,6/30/2020,,us senate,campaign,campaign,1,Mike ruled senate/candidate on 6/30/20,,,,,,"HARRIS, KAMALA",,"HARRIS, KAMALA","HARRIS, KAMALA",,,,S6CA00584,,2022,,CA,,,DEM,,,INCUMBENT,,,0,1,0,0,,,,,,0,0,,,0,0,,0,
AR277857789613703168,JUDY FOR AZ,EIN ID 84-2322597,84-2322597,,84-2322597,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR326930230511927296,HWANG4SENATE,EIN ID 81-2558024,81-2558024,,81-2558024,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR305030913824129024,DELBENE FOR CONGRESS,FEC ID C00459099,C00459099,C00459099,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"DELBENE, SUZAN K",,"DELBENE, SUZAN K","DELBENE, SUZAN K",,,,,H0WA08046,,,,WA,,,DEM,,,INCUMBENT,1,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR285952669095297024,JERRY TORR,EIN ID 91-2063977,91-2063977,,91-2063977,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR570579945642786816,FRIENDS OF MATT GAETZ,FEC ID C00612432,C00612432,C00612432,,12/2/2020,,us house,campaign,campaign,1,,,,,,,"GAETZ, MATT",,"GAETZ, MATT","GAETZ, MATT",,,,,H6FL01119,,,,FL,,,REP,,,INCUMBENT,1,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR18841231253569536,OHIO DEMOCRATIC PARTY,FEC ID C00016899,C00016899,C00016899,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR225198604346720256,AMERICAN CENTER,FEC ID C90019639,C90019639,C90019639,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR451892407068262400,CANDACE FOR 24,FEC ID C00702225,C00702225,C00702225,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"VALENZUELA, CANDACE",,"VALENZUELA, CANDACE","VALENZUELA, CANDACE",,,,,H0TX24175,,,,TX,,,DEM,,,OPEN,24,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR328944741972443136,SCOTT COOPER FOR CONGRESS,FEC ID C00700922,C00700922,C00700922,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"COOPER, SCOTT",,"COOPER, SCOTT","COOPER, SCOTT",,,,,H0NC02083,,,,NC,,,DEM,,,OPEN,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR516908659922436096,"NO ON PROP 25 - STOP THE UNFAIR, UNSAFE AND COSTLY BALLOT PROPOSITION, SPONSORED BY THE AMERICAN BAIL COALITION",EIN ID 83-1735564,83-1735564,,83-1735564,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR210916979094061056,"FREETHINK MEDIA, INC.",EIN ID 61-1624657,61-1624657,,61-1624657,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR548337924924506112,JUSTICE NATHAN L HECHT OFFICEHOLDER ACCOUNT,EIN ID 75-2032192,75-2032192,,75-2032192,12/2/2020,,,elected official,elected official,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR189698053945425920,KOOP FOR TEXAS,EIN ID 83-2148637,83-2148637,,83-2148637,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,FEC ID C00575209,C00575209,C00575209,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CRAIG, ANGELA DAWN",,"CRAIG, ANGELA DAWN","CRAIG, ANGIE",,,,,H6MN02131,,,,MN,,,DEM,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
