wmpid,genelect_cd,CurrCand,cand_name,cand_id,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name
WMPID949,1,Y,"PANETTA, JIMMY",H6CA20152,H,CA,19,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jimmy Panetta,Jimmy,Panetta
WMPID950,1,Y,"MCCARTHY, KEVIN",H6CA22125,H,CA,20,REP,INCUMBENT,6/7/2022,House,Won,7-Jun,1,M,M,0,N,White,W,NULL,N,0,Kevin McCarthy,Kevin,Mccarthy
WMPID951,1,Y,"SHERMAN, BRAD",H6CA24113,H,CA,32,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Brad Sherman,Brad,Sherman
WMPID952,1,Y,"CARBAJAL, SALUD O.",H6CA24303,H,CA,24,DEM,INCUMBENT,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,0,Salud Carbajal,Salud,Carbajal
WMPID4667,0,,"GENOVESE, SAL",H6CA31126,H,CA,30,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Sal Genovese,Sal,Genovese
WMPID954,1,Y,"BARRAGAN, NANETTE",H6CA44103,H,CA,44,DEM,INCUMBENT,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Nanette Barragan,Nanette,Barragan
WMPID4141,1,Y,"NAVARRO, OMAR",H6CA44145,H,CA,43,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Omar Navarro,Omar,Navarro
WMPID955,1,Y,"CORREA, LOU",H6CA46116,H,CA,46,DEM,INCUMBENT,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,0,Lou Correa,Lou,Correa
WMPID956,1,Y,"DEGETTE, DIANA L",H6CO01141,H,CO,1,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Diana DeGette,Diana,DeGette
WMPID957,1,Y,"LAMBORN, DOUGLAS",H6CO05159,H,CO,5,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Douglas L Lamborn,Doug,Lamborn
WMPID959,1,Y,"BLUNT ROCHESTER, LISA",H6DE00206,H,DE,0,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Lisa Blunt Rochester,Lisa,Blunt Rochester
WMPID5139,1,Y,"WALKER, SCOTT",H6DE00214,H,DE,0,W,CHALLENGER,9/29/2022,,,,,UNK,,,,NULL,,,,0,Scott Walker,Scott,Walker
WMPID960,1,Y,"GAETZ, MATT",H6FL01119,H,FL,1,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Matt Gaetz,Matt,Gaetz
WMPID1601,0,,"MILLS, RALPH JOHN III",H6FL01143,H,FL,1,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Ralph John III Mills,Ralph John III,Mills
WMPID961,1,Y,"DUNN, NEAL PATRICK MD, FACS",H6FL02208,H,FL,2,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Neal Dunn,Neal,Dunn
WMPID962,1,Y,"RUTHERFORD, JOHN",H6FL04105,H,FL,5,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,John Rutherford,John,Rutherford
WMPID3937,1,Y,"HOLLOWAY, LASHONDA J",H6FL05193,H,FL,5,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Lashonda Holloway,Lashonda,Holloway
WMPID3626,1,Y,"GRAYSON, ALAN MARK",H6FL08213,H,FL,10,DEM,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Alan Mark Grayson,Alan Mark,Grayson
WMPID965,1,Y,"BILIRAKIS, GUS M",H6FL09070,H,FL,12,REP,INCUMBENT,6/7/2022,House,-,23-Aug,1,M,M,0,N,White,W,NULL,N,0,Gus Bilirakis,Gus,Bilirakis
WMPID966,1,Y,"SOTO, DARREN",H6FL09179,H,FL,9,DEM,INCUMBENT,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,Puerto Rican,N,0,Darren Soto,Darren,Soto
WMPID2469,0,,"GRAYSON, DENA MD, PHD MD, PHD",H6FL09187,H,FL,8,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,0,Dena Grayson,Dena,Grayson
WMPID967,1,Y,"CASTOR, KATHY",H6FL11126,H,FL,14,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Kathy Castor,Kathy,Castor
WMPID3510,1,Y,"MARTIN, JACK",H6FL11217,H,FL,12,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jack Martin,Jack,Martin
WMPID5064,0,,"STONE, DAMIAN DR",H6FL12173,H,FL,12,DEM,,8/5/2022,,,,,UNK,,,,NULL,,,,0,Damian Stone,Damian,Stone
WMPID968,1,Y,"BUCHANAN, VERNON",H6FL13148,H,FL,16,REP,INCUMBENT,6/7/2022,House,-,23-Aug,1,M,M,0,N,White,W,NULL,N,0,Vernon Buchanan,Vern,Buchanan
WMPID3278,1,Y,"LYNN, ERIC",H6FL13189,H,FL,13,DEM,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Eric Lynn,Eric,Lynn
WMPID969,1,Y,"WALKER, KIMBERLY H MS",H6FL13197,H,FL,12,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Kimberly Walker,Kimberly,Walker
WMPID971,0,,"QUINN, CHRISTINE YVONNE",H6FL14112,H,FL,13,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Christine Quinn,Christine,Quinn
WMPID972,1,Y,"MAST, BRIAN",H6FL18097,H,FL,21,REP,INCUMBENT,6/7/2022,House,-,23-Aug,1,M,M,1,Y,Hispanic/Latino,H,Mexican,N,0,Brian Mast,Brian,Mast
WMPID973,1,Y,"FERGUSON, ANDERSON DREW IV",H6GA03113,H,GA,3,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Drew Ferguson,Drew,Ferguson
WMPID974,1,Y,"JOHNSON, HENRY C. 'HANK'",H6GA04129,H,GA,4,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Black,B,NULL,N,0,Hank Johnson,Hank,Johnson
WMPID3972,0,,"BROUN, PAUL",H6GA09243,H,GA,10,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Paul Broun,Paul,Broun
WMPID975,1,Y,"KRISHNAMOORTHI, S. RAJA",H6IL08147,H,IL,8,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Asian/Pacific Islander,AP,NULL,N,0,Raja Krishnamoorthi,Raja,Krishnamoorthi
WMPID976,1,Y,"LAHOOD, DARIN MCKAY",H6IL18088,H,IL,16,REP,INCUMBENT,6/7/2022,House,Won,28-Jun,1,M,M,0,N,White,W,NULL,N,0,Darin LaHood,Darin,LaHood
WMPID977,1,Y,"BANKS, JAMES E HON.",H6IN03229,H,IN,3,REP,INCUMBENT,6/7/2022,House,Won,3-May,1,M,M,0,N,White,W,NULL,N,0,Jim Banks,Jim,Banks
WMPID3676,0,,"HOLLAND, GEORGE THOMAS",H6IN06024,H,IN,6,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,George Thomas Holland,George Thomas,Holland
WMPID2913,0,,"PULLINS, PIERRE QUINCY",H6IN07337,H,IN,7,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Pierre Quincy Pullins,Pierre Quincy,Pullins
WMPID2791,0,,"SCHANSBERG, ERIC",H6IN09119,H,IN,9,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Eric Schansberg,Eric,Schansberg
WMPID3133,1,Y,"HOUCHIN, ERIN",H6IN09143,H,IN,9,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Erin Houchin,Erin,Houchin
WMPID979,1,Y,"COMER, JAMES",H6KY01110,H,KY,1,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,James Comer,James,Comer
WMPID1507,0,,"MENDOZA, M.V. (VINNY)",H6LA02173,H,LA,5,IND,OPEN,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Vinny Mendoza,Vinny,Mendoza
WMPID982,1,Y,"HIGGINS, CLAY CAPTAIN",H6LA03148,H,LA,3,REP,INCUMBENT,6/7/2022,House,-,8-Nov,1,M,M,0,N,White,W,NULL,N,0,Clay Higgins,Clay,Higgins
WMPID4997,1,Y,"MCLENDON, GUY",H6LA03189,H,LA,3,LIB,,8/5/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Guy Mclendon,Guy,Mclendon
WMPID983,1,Y,"JOHNSON, JAMES MICHAEL",H6LA04138,H,LA,4,REP,INCUMBENT,6/7/2022,House,-,8-Nov,1,M,M,0,N,White,W,NULL,N,0,Mike Johnson,Mike,Johnson
WMPID984,1,Y,"SARBANES, JOHN P. MR.",H6MD03292,H,MD,3,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,John Sarbanes,John,Sarbanes
WMPID5020,0,,"STEVENS, PATRICK LUCKY",H6MD04142,H,MD,5,REP,CHALLENGER,8/5/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Patrick Lucky Stevens,Patrick Lucky,Stevens
WMPID4799,0,,"FOGG, MATTHEW",H6MD05222,H,MD,4,DEM,,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Matthew Fogg,Matthew,Fogg
WMPID323,1,Y,"MFUME, KWEISI",H6MD07020,H,MD,7,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Black,B,NULL,N,0,Kweisi Mfume,Kweisi,Mfume
WMPID986,1,Y,"RASKIN, JAMIE",H6MD08457,H,MD,8,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jamie Raskin,Jamie,Raskin
WMPID987,1,Y,"TRONE, DAVID",H6MD08549,H,MD,6,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,David Trone,David,Trone
WMPID988,1,Y,"BERGMAN, JOHN",H6MI01226,H,MI,1,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,John Bergman,John,Bergman
WMPID991,1,Y,"CRAIG, ANGELA DAWN",H6MN02131,H,MN,2,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,1,Angie Craig,Angie,Craig
WMPID992,0,,"RECHTZIGEL, GENE",H6MN02206,H,MN,4,REP,,7/5/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Gene Rechtzigel,Gene,Rechtzigel
WMPID3396,0,,"KERN, ALIENA JEANENE",H6MN06165,H,MN,5,DFL,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Aliena Jeanene Kern,Aliena Jeanene,Kern
WMPID4790,1,Y,"TURK, JACOB",H6MO05189,H,MO,5,REP,CHALLENGER,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jacob Turk,Jacob,Turk
WMPID4807,1,Y,"LANGKRAEHR, RANDALL DAVID (RANDY)",H6MO05197,H,MO,4,LIB,,6/28/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Randy Langkraehr,Randy,Langkraehr
WMPID4795,1,Y,"TRUMAN, JACK",H6MO07169,H,MO,4,DEM,,6/28/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jack Truman,Jack,Truman
WMPID4864,0,,"LOMBARDI-OLIVE, CAMILLE",H6MO07235,H,MO,7,REP,,6/28/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Camille Lombardi-Olive,Camille,Lombardi-Olive
WMPID994,1,Y,"KELLY, JOHN TRENT",H6MS01131,H,MS,1,REP,INCUMBENT,6/7/2022,House,Won,7-Jun,1,M,M,0,N,White,W,NULL,N,0,Trent Kelly,Trent,Kelly
WMPID3474,0,,"REEVES, ERNEST T",H6NC03161,H,NC,1,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Ernest Reeves,Ernest,Reeves
WMPID2758,0,,"CANO, FERNANDO CHRISTIAN MR. JR",H6NC09184,H,NC,9,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Fernando Christian Jr Cano,Fernando Christian Jr,Cano
WMPID997,1,Y,"BACON, DONALD J",H6NE02125,H,NE,2,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,1,Don Bacon,Don,Bacon
WMPID998,1,Y,"SMITH, ADRIAN",H6NE03115,H,NE,3,REP,INCUMBENT,6/7/2022,House,Won,10-May,1,M,M,0,N,White,W,NULL,N,0,Adrian Smith,Adrian,Smith
WMPID999,0,,"CALLIS, MICHAEL",H6NH01263,H,NH,2,REP,,7/12/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Michael Callis,Michael,Callis
WMPID1488,0,,"ALCIERE, TOM",H6NH02089,H,NH,1,REP,,7/12/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tom Alciere,Tom,Alciere
WMPID4930,0,,"MAXWELL, MARY",H6NH02154,H,NH,1,REP,,7/12/2022,,,,,F,F,,NULL,NULL,NULL,NULL,NULL,0,Mary Maxwell,Mary,Maxwell
WMPID4938,0,,"MERCER, JAY",H6NH02220,H,NH,2,REP,,7/12/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jay Mercer,Jay,Mercer
WMPID5160,1,Y,"MARCUS, JEREMY",H6NJ04174,H,NJ,5,LIB,CHALLENGER,9/29/2022,,,,,UNK,,,,NULL,,,,0,Jeremy Marcus,Jeremy,Marcus
WMPID5123,1,Y,"SCHROEDER, HANK",H6NJ04182,H,NJ,4,OTH,CHALLENGER,9/29/2022,,,,,UNK,,,,NULL,,,,0,Hank Schroeder,Hank,Schroeder
WMPID1000,1,Y,"GOTTHEIMER, JOSH",H6NJ05171,H,NJ,5,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Josh Gottheimer,Josh,Gottheimer
WMPID1001,1,Y,"PASCRELL, WILLIAM J. HON. JR.",H6NJ08118,H,NJ,9,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Bill Pascrell Jr.,Bill Jr,Pascrell
WMPID1003,1,Y,"LEE, SUSIE",H6NV04020,H,NV,3,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,1,Susie Lee,Susie,Lee
WMPID4995,1,Y,"SAPASKIS, STYLO ADONIS",H6NY16140,H,NY,15,REP,CHALLENGER,8/5/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,Stylo Adonis Sapaskis,Stylo Adonis,Sapaskis
WMPID2909,0,,"MCCLINTON, SAKIMA",H6NY18161,H,NY,18,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,Black,B,NULL,NULL,0,Sakima Mcclinton,Sakima,Mcclinton
WMPID4963,0,,"PHILLIPS, GEORGE",H6NY22098,H,NY,24,REP,,7/21/2022,,,,,M,M,,NULL,NULL,NULL,NULL,NULL,0,George Phillips,George,Phillips
WMPID1006,1,Y,"JORDAN, JAMES D.",H6OH04082,H,OH,4,REP,INCUMBENT,6/7/2022,House,Won,3-May,1,M,M,0,N,White,W,NULL,N,0,Jim Jordan,Jim,Jordan
WMPID1007,1,Y,"DAVIDSON, WARREN",H6OH08315,H,OH,8,REP,INCUMBENT,6/7/2022,House,Won,3-May,1,M,M,0,N,White,W,NULL,N,0,Warren Davidson,Warren,Davidson
WMPID1008,1,Y,"ROGERS, EVELYN L (LOUISE)",H6OK03165,H,OK,1,IND,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Evelyn Rogers,Evelyn,Rogers
WMPID4503,0,,"TAYLOR, JAMES",H6OK04114,H,OK,4,REP,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,James Taylor,James,Taylor
WMPID1009,1,Y,"BLUMENAUER, EARL",H6OR03064,H,OR,3,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Earl Blumenauer,Earl,Blumenauer
WMPID5115,1,Y,"DELK, DAVID",H6OR03163,H,OR,3,PG,CHALLENGER,9/29/2022,,,,,UNK,NULL,,NULL,NULL,NULL,NULL,NULL,0,David Delk,David,Delk
WMPID1011,1,Y,"EVANS, DWIGHT",H6PA02171,H,PA,3,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Black,B,NULL,N,0,Dwight Evans,Dwight,Evans
WMPID1012,1,Y,"FITZPATRICK, BRIAN",H6PA08277,H,PA,1,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Brian Fitzpatrick,Brian,Fitzpatrick
WMPID4231,0,,"MARSICANO, MICHAEL",H6PA11073,H,PA,8,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,n,White,W,NULL,n,0,Michael Marsicano,Michael,Marsicano
WMPID1013,1,Y,"SMUCKER, LLOYD K.",H6PA16320,H,PA,11,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Lloyd Smucker,Lloyd,Smucker
WMPID5133,1,Y,"GAITHER, LARRY",H6SC05145,H,SC,5,GRE,CHALLENGER,9/29/2022,,,,,UNK,NULL,,NULL,NULL,NULL,NULL,NULL,0,Larry Gaither,Larry,Gaither
WMPID5150,1,Y,"TYLER, RICK",H6TN04218,H,TN,3,IND,,9/29/2022,,,,,UNK,NULL,,NULL,NULL,NULL,NULL,NULL,0,Rick Tyler,Rick,Tyler
WMPID5159,1,Y,"CHANDLER, THARON",H6TN07146,H,TN,4,IND,,9/29/2022,,,,,UNK,NULL,,NULL,NULL,NULL,NULL,NULL,0,Tharon Chandler,Tharon,Chandler
WMPID1018,1,Y,"COHEN, STEVE I MR.",H6TN09068,H,TN,9,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Steve Cohen,Steve,Cohen
WMPID4890,0,,"WILLIAMS, M LATROY",H6TN09415,H,TN,9,DEM,CHALLENGER,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,M Latroy Williams,M Latroy,Williams
WMPID1019,0,,"GRAY, PHIL",H6TX01261,H,TX,30,LIB,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Phil Gray,Phil,Gray
WMPID1020,1,Y,"BABIN, BRIAN",H6TX02079,H,TX,36,REP,INCUMBENT,6/7/2022,House,Won,1-Mar,1,M,M,0,N,White,W,NULL,N,0,Brian Babin,Brian,Babin
WMPID1022,1,Y,"GRANGER, KAY",H6TX12060,H,TX,12,REP,INCUMBENT,6/7/2022,House,Won,1-Mar,1,F,F,0,n,White,W,NULL,n,0,Kay Granger,Kay,Granger
WMPID2983,0,,"CASEY, KEITH",H6TX14132,H,TX,14,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Keith Casey,Keith,Casey
WMPID1023,1,Y,"GONZALEZ, VICENTE",H6TX15162,H,TX,34,DEM,INCUMBENT,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,1,Vicente Gonzalez,Vicente,Gonzalez
WMPID2589,0,,"TIJERINA, VANESSA S",H6TX15220,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Vanessa Tijerina,Vanessa,Tijerina
WMPID1024,1,Y,"ARRINGTON, JODEY COOK",H6TX19099,H,TX,19,REP,INCUMBENT,6/7/2022,House,Won,1-Mar,1,M,M,0,N,White,W,NULL,N,0,Jodey Arrington,Jodey,Arrington
WMPID1960,1,Y,"MCDOWELL, JAN",H6TX24149,H,TX,24,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Jan Mcdowell,Jan,Mcdowell
WMPID4626,0,,"GARZA, JULIO 29",H6TX29072,H,TX,29,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Julio 29 Garza,Julio 29,Garza
WMPID4350,1,Y,"SCHAFRANEK, ROBERT ALLAN",H6TX29080,H,TX,29,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Robert Allan Schafranek,Robert Allan,Schafranek
WMPID4452,0,,"PEREZ, N RUBEN",H6TX29114,H,TX,37,LIB,OPEN,6/7/2022,,,,0,UNK,,,,NULL,,,,0,N Ruben Perez,N Ruben,Perez
WMPID1027,1,Y,"SCOTT, ROBERT C",H6VA01117,H,VA,3,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Black,B,AP,N,0,Bobby Scott,Bobby,Scott
WMPID1028,1,Y,"MCEACHIN, ASTON DONALD",H6VA04061,H,VA,4,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,Black,B,NULL,N,0,Donald McEachin,Donald,McEachin
WMPID1031,1,Y,"JAYAPAL, PRAMILA",H6WA07458,H,WA,7,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,N,Asian/Pacific Islander,AP,NULL,N,0,Pramila Jayapal,Pramila,Jayapal
WMPID1032,1,Y,"SMITH, D. ADAM",H6WA09025,H,WA,9,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Adam Smith,Adam,Smith
WMPID1033,0,,"BOYCE, RICHARD",H6WA10015,H,WA,10,OTH,CHALLENGER,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Richard Boyce,Richard,Boyce
WMPID1035,1,Y,"GALLAGHER, MICHAEL JOHN",H6WI08155,H,WI,8,REP,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Mike Gallagher,Mike,Gallagher
WMPID5121,1,Y,"HOFFMAN, RALPH",H6WI08171,H,WI,8,W,CHALLENGER,9/29/2022,,,,,UNK,,,,NULL,,,,0,Ralph Hoffman,Ralph,Hoffman
WMPID1802,0,,"LAWHORN, ZANE RENE",H6WV03117,H,WV,1,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Zane Rene Lawhorn,Zane Rene,Lawhorn
WMPID1036,0,,"CHENEY, ELIZABETH MRS.",H6WY00159,H,WY,0,REP,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Liz Cheney,Liz,Cheney
WMPID2885,0,,"SMITH, DARIN DALE",H6WY01082,H,WY,0,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Darin Dale Smith,Darin Dale,Smith
WMPID1038,1,Y,"MOORE, FELIX BARRY",H8AL02171,H,AL,2,REP,INCUMBENT,6/7/2022,House,Won,24-May,1,M,M,0,N,White,W,NULL,N,0,Barry Moore,Barry,Moore
WMPID1040,1,Y,"NEIGHBORS, RICKY",H8AL04086,H,AL,4,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Rick Neighbors,Rick,Neighbors
WMPID1041,1,Y,"KALAGIAS, MICHAEL J",H8AR03090,H,AR,3,LIB,CHALLENGER,8/5/2022,,,,,M,M,,NULL,White,W,NULL,NULL,0,Mike Kalagias,Michael,Kalagias
WMPID1044,0,,"DISANTO, DELINA",H8AZ04165,H,AZ,6,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Delina DiSanto,Delina,DiSanto
WMPID1045,0,,"GREENE, JOAN",H8AZ05154,H,AZ,5,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Joan Greene,Joan,Greene
WMPID1046,0,,"TIPIRNENI, HIRAL VYAS",H8AZ08083,H,AZ,6,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Hiral Tipirneni,Hiral,Tipirneni
WMPID1047,1,Y,"LESKO, DEBBIE",H8AZ08158,H,AZ,8,REP,INCUMBENT,6/7/2022,House,-,2-Aug,1,F,F,0,n,White,W,NULL,n,0,Debbie Lesko,Debbie,Lesko
WMPID1048,1,Y,"STANTON, GREG",H8AZ09040,H,AZ,4,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Greg Stanton,Greg,Stanton
WMPID1049,1,Y,"THOMPSON, MIKE MR.",H8CA01109,H,CA,4,DEM,INCUMBENT,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Mike Thompson,Mike,Thompson
WMPID1051,1,Y,"MCCLINTOCK, THOMAS",H8CA04152,H,CA,5,REP,INCUMBENT,6/7/2022,House,Won,7-Jun,1,M,M,0,N,White,W,NULL,N,0,Tom McClintock,Tom,McClintock
WMPID1052,1,Y,"PELOSI, NANCY",H8CA05035,H,CA,11,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Nancy Pelosi,Nancy,Pelosi
WMPID3524,0,,"KISHINEFF, JASON",H8CA05183,H,CA,4,NNE,CHALLENGER,6/7/2022,,,,0,M,M,0,N,NULL,NULL,NULL,NULL,0,Jason Kishineff,Jason,Kishineff
WMPID1053,1,Y,"LEE, BARBARA",H8CA09060,H,CA,12,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Barbara Lee,Barbara,Lee
WMPID1054,1,Y,"HARDER, JOSH",H8CA10126,H,CA,9,DEM,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Josh Harder,Josh,Harder
WMPID1055,0,,"COX, TERRENCE JOHN (TJ)",H8CA10167,H,CA,21,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,TJ Cox,Tj,Cox
WMPID1057,1,Y,"ESHOO, ANNA G.",H8CA12098,H,CA,16,DEM,INCUMBENT,6/7/2022,,,,0,F,F,0,n,White,W,NULL,n,0,Anna Eshoo,Anna,Eshoo
WMPID1059,0,,"BUTTAR, SHAHID",H8CA12262,H,CA,11,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,Asian/Pacific Islander,AP,Pakistani,Y,0,Shahid Buttar,Shahid,Buttar
WMPID2301,0,,"FORBES, STEPHEN",H8CA17105,H,CA,17,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Stephen Forbes,Stephen,Forbes
WMPID3181,0,,"FREDRICH, JOHN KARL",H8CA18095,H,CA,16,NNE,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,John Karl Fredrich,John Karl,Fredrich
WMPID4860,0,,"DEITCH, DOUGLAS",H8CA20091,H,CA,19,DEM,,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Douglas Deitch,Douglas,Deitch
