cand_id,wmpid,genelect_cd,CurrCand,cand_name,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name,st_dist
S2NC00471,WMPID2777,0,"","NEWTON, EVERETTE (RETT) S.",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Rett Newton,Rett,Newton,NC0
S2NC00489,WMPID1879,0,"","MCCRORY, PATRICK LLOYD",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Patrick Lloyd Mccrory,Patrick Lloyd,Mccrory,NC0
S2NC00497,WMPID3297,1,Y,"BEASLEY, CHERI",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Cheri Beasley,Cheri,Beasley,NC0
S2NC00505,WMPID3949,1,Y,"BUDD, THEODORE P",S,NC,0,REP,OPEN,6/7/2022,Senate,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Theodore Budd,Theodore,Budd,NC0
S2NC00513,WMPID3333,0,"","BANWART, JENNIFER ALEXIS",S,NC,0,REP,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Jennifer Alexis Banwart,Jennifer Alexis,Banwart,NC0
S2NC00521,WMPID1571,0,"","HARPER JR., KENNETH JABARI",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Kenneth Jabari Harper Jr.,Kenneth Jabari,Harper Jr.,NC0
S2NC00539,WMPID2007,0,"","COOKE, JOHN MARTIN MR. JR.",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,John Martin Jr. Cooke,John Martin Jr.,Cooke,NC0
S2NC00547,WMPID2714,0,"","SIBHATU, LICHIA WOLDEGABREAL",S,NC,0,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Lichia Woldegabreal Sibhatu,Lichia Woldegabreal,Sibhatu,NC0
S2NC00554,WMPID3655,0,"","BOOKER, PATRICE CHRELLE",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Patrice Chrelle Booker,Patrice Chrelle,Booker,NC0
S2NC00562,WMPID3021,1,Y,"HOH, MATTHEW PATRICK MR",S,NC,0,GRE,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Matthew Patrick Hoh,Matthew Patrick,Hoh,NC0
S2NC00570,WMPID4319,0,"","CARR, JAMES LESTER MR. JR.",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,James Lester Jr. Carr,James Lester Jr.,Carr,NC0
S2NC00588,WMPID2017,0,"","EASTMAN, MAJORIE K",S,NC,0,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Majorie Eastman,Majorie,Eastman,NC0
S2NC00596,WMPID2837,0,"","BRYANT, LEONARD L",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Leonard Bryant,Leonard,Bryant,NC0
S2NC00604,WMPID4594,0,"","BULECZA, ANDREW JOHN MR. 3RD",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Andrew John 3Rd Bulecza,Andrew John 3Rd,Bulecza,NC0
S2NC00612,WMPID2812,0,"","MOSS, CHARLES KENNETH",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Charles Kenneth Moss,Charles Kenneth,Moss,NC0
S2NC00620,WMPID2302,0,"","JOHNSON, CONSTANCE LOV",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Constance Lov Johnson,Constance Lov,Johnson,NC0
S2NC00646,WMPID2380,0,"","SHARMA, SIDDHANTH",S,NC,0,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Siddhanth Sharma,Siddhanth,Sharma,NC0
S2NC00653,WMPID1714,0,"","WARREN, JONATHAN II",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jonathan II Warren,Jonathan II,Warren,NC0
S2NC00661,WMPID4235,1,Y,"WHITE, MARC MICHAEL",S,NC,0,UN,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Marc Michael White,Marc Michael,White,NC0
S2NC00679,WMPID1886,1,Y,"LEWIS, MICHELLE ESTELLE",S,NC,0,UN,OPEN,6/7/2022,"","","",0,F,F,0,N,Black,B,I,N,0,Michelle Estelle Lewis,Michelle Estelle,Lewis,NC0
S2NC00703,WMPID4335,0,"","MCBRIDE, LEN MCBRIDE",S,NC,0,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Len Mcbride Mcbride,Len Mcbride,Mcbride,NC0
S2NC00711,WMPID4089,0,"","ANTOINE, GREGORY DR.",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Gregory Antoine,Gregory,Antoine,NC0
S2NC00729,WMPID3214,0,"","MAGINNIS, BRENDAN",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Brendan Maginnis,Brendan,Maginnis,NC0
S2NC00737,WMPID4496,0,"","HAMMOND, ALYSSIA ROSE-KATHERINE",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Alyssia Rose-Katherine Hammond,Alyssia Rose-Katherine,Hammond,NC0
S2NC00745,WMPID3741,0,"","COLON, ROBERT",S,NC,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Robert Colon,Robert,Colon,NC0
S2NC00752,WMPID3410,0,"","FLAHERTY, DAVID",S,NC,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,David Flaherty,David,Flaherty,NC0
S2NC00760,WMPID2316,0,"","TSHIOVO, DEBORA",S,NC,0,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Debora Tshiovo,Debora,Tshiovo,NC0
S2NC00778,WMPID3856,0,"","GADDY, SUSAN",S,NC,0,REP,"",6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Susan Gaddy,Susan,Gaddy,NC0
S2ND00107,WMPID2120,0,"","STEELE, MICHAEL REVEREND",S,ND,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Michael Steele,Michael,Steele,ND0
S2ND00123,WMPID2989,1,Y,"CHRISTIANSEN, KATRINA",S,ND,0,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Katrina Christiansen,Katrina,Christiansen,ND0
S2ND00131,WMPID4759,0,"","KUNTZ, RILEY",S,ND,0,REP,CHALLENGER,6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Riley Kuntz,Riley,Kuntz,ND0
S2ND00149,WMPID3714,0,"","BECKER, RICK CLARK",S,ND,0,IND,CHALLENGER,6/7/2022,"","","",,UNK,"",,"",NULL,"","","",0,Rick Clark Becker,Rick Clark,Becker,ND0
S2NH00207,WMPID2599,0,"","SIVALINGAM, TEJASINHA",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tejasinha Sivalingam,Tejasinha,Sivalingam,NH0
S2NH00215,WMPID3779,0,"","LAMARE, DENNIS R",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Dennis Lamare,Dennis,Lamare,NH0
S2NH00223,WMPID2472,0,"","LAPLANTE, EDMOND JOSEPH JR",S,NH,0,RNC,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Edmond Joseph Jr Laplante,Edmond Joseph Jr,Laplante,NH0
S2NH00231,WMPID3848,0,"","SMITH, KEVIN H.",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kevin Smith,Kevin,Smith,NH0
S2NH00249,WMPID3890,0,"","MORSE, CHUCK",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Chuck Morse,Chuck,Morse,NH0
S2NH00256,WMPID2496,1,Y,"KAUFFMAN, JEREMY",S,NH,0,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jeremy Kauffman,Jeremy,Kauffman,NH0
S2NH00264,WMPID1407,0,"","SHARPE, THOMAS V",S,NH,0,OTH,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Thomas Sharpe,Thomas,Sharpe,NH0
S2NH00272,WMPID1787,0,"","MANSHARAMANI, VIKRAM",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Vikram Mansharamani,Vikram,Mansharamani,NH0
S2NH00280,WMPID1784,0,"","FENTON, BRUCE",S,NH,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Bruce Fenton,Bruce,Fenton,NH0
S2NH00298,WMPID2261,0,"","BERMAN, JOHN",S,NH,0,REP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,John Berman,John,Berman,NH0
S2NH00306,WMPID526,0,"","KAHN, KEVIN",S,NH,0,LIB,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Kevin Kahn,Kevin,Kahn,NH0
S2NH00314,WMPID5151,0,"","RIGGIERI, JOHN",S,NH,0,DEM,"",9/29/2022,"","","",,UNK,NULL,,NULL,NULL,NULL,NULL,NULL,0,John Riggieri,John,Riggieri,NH0
S2NV00282,WMPID4165,1,Y,"GRIFFIN, PETER JOHN",S,NV,0,COM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Peter John Griffin,Peter John,Griffin,NV0
S2NV00290,WMPID1880,0,"","MENDENHALL, SHARELLE",S,NV,0,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Sharelle Mendenhall,Sharelle,Mendenhall,NV0
S2NV00308,WMPID4131,0,"","BROWN, SAM",S,NV,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Sam Brown,Sam,Brown,NV0
S2NV00316,WMPID2154,1,Y,"LOWE, GRETCHEN RAE",S,NV,0,NPA,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Gretchen Rae Lowe,Gretchen Rae,Lowe,NV0
S2NV00324,WMPID2987,1,Y,"LAXALT, ADAM",S,NV,0,REP,CHALLENGER,6/7/2022,Senate,Won,14-Jun,1,M,M,,NULL,White,W,NULL,NULL,0,Adam Laxalt,Adam,Laxalt,NV0
S2NV00332,WMPID2591,0,"","HOCKSTEDLER, WILLIAM ERIC",S,NV,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,William Eric Hockstedler,William Eric,Hockstedler,NV0
S2NV00340,WMPID1989,1,Y,"DESTIN, JOSEPH J",S,NV,0,NPA,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Joseph Destin,Joseph,Destin,NV0
S2NV00357,WMPID4681,0,"","REID, COREY",S,NV,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Corey Reid,Corey,Reid,NV0
S2NV00365,WMPID2435,0,"","RODRIGUEZ, PAUL M.F.",S,NV,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Paul Rodriguez,Paul,Rodriguez,NV0
S2NV00373,WMPID4846,0,"","KASHETA, STEPHANIE",S,NV,0,DEM,"",6/28/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Stephanie Kasheta,Stephanie,Kasheta,NV0
S2NV00381,WMPID4894,0,"","REHINHART, ALLEN",S,NV,0,DEM,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Allen Rehinhart,Allen,Rehinhart,NV0
S2NV00399,WMPID4764,0,"","CONRAD, WILLIAM 'BILL'",S,NV,0,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Bill Conrad,Bill,Conrad,NV0
S2NV00407,WMPID4774,0,"","PERKINS, TYLER T",S,NV,0,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tyler Perkins,Tyler,Perkins,NV0
S2NV00415,WMPID5009,1,Y,"LINDEMANN, BARRY",S,NV,0,UN,CHALLENGER,8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Barry Lindemann,Barry,Lindemann,NV0
S2NY00325,WMPID3120,1,Y,"SARE, DIANE WILSON MS",S,NY,0,IND,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Diane Wilson Sare,Diane Wilson,Sare,NY0
S2NY00333,WMPID4547,0,"","MANTANONA, NICHOLAS MR",S,NY,0,IND,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Nicholas Mantanona,Nicholas,Mantanona,NY0
S2NY00341,WMPID3922,1,Y,"ANABILAH-AZUMAH, JOEL MR",S,NY,0,NPA,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Joel Anabilah-Azumah,Joel,Anabilah-Azumah,NY0
S2NY00366,WMPID2264,0,"","MUGULUSI, MOSES R",S,NY,0,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Moses Mugulusi,Moses,Mugulusi,NY0
S2NY00374,WMPID2403,0,"","BEN-AVI, TYRRELL LEV",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tyrrell Lev Ben-Avi,Tyrrell Lev,Ben-Avi,NY0
S2NY00408,WMPID4080,0,"","SAIDE, AHMAD DR",S,NY,0,NNE,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Ahmad Saide,Ahmad,Saide,NY0
S2NY00416,WMPID2489,0,"","EISEN, JOSHUA DR",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Joshua Eisen,Joshua,Eisen,NY0
S2NY00424,WMPID4606,0,"","CUOMO, ANDREA J.",S,NY,0,COM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Andrea Cuomo,Andrea,Cuomo,NY0
S2NY00432,WMPID1193,0,"","OCASIO-CORTEZ, ALEXANDRIA",S,NY,0,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Alexandria Ocasio-Cortez,Alexandria,Ocasio-Cortez,NY0
S2NY00440,WMPID2222,0,"","MICI, ALEKSANDER",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Aleksander Mici,Aleksander,Mici,NY0
S2NY00457,WMPID4520,0,"","BAKISH, ROBERT MARC MR",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Robert Marc Bakish,Robert Marc,Bakish,NY0
S2NY00465,WMPID468,1,Y,"NASCIMBENE, LUCA",S,NY,0,W,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Luca Nascimbene,Luca,Nascimbene,NY0
S2NY00473,WMPID4602,0,"","SZUSZKIEWICZ, MARK",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mark Szuszkiewicz,Mark,Szuszkiewicz,NY0
S2NY00481,WMPID3228,1,Y,"AHMED, MOHAMMAD MOKHTAR",S,NY,0,VET,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mohammad Mokhtar Ahmed,Mohammad Mokhtar,Ahmed,NY0
S2NY00499,WMPID3108,1,Y,"PINION, JOSEPH III",S,NY,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Joseph III Pinion,Joseph III,Pinion,NY0
S2NY00507,WMPID4034,1,Y,"MASTERSON, WALTER JOSEPH",S,NY,0,OTH,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Walter Joseph Masterson,Walter Joseph,Masterson,NY0
S2NY00515,WMPID2324,1,Y,"ALEXANDER, VIVIKA",S,NY,0,GOP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Vivika Alexander,Vivika,Alexander,NY0
S2NY00523,WMPID2631,0,"","QUITER, THOMAS",S,NY,0,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Thomas Quiter,Thomas,Quiter,NY0
S2NY00531,WMPID4840,0,"","HILL, BRYAN",S,NY,0,REP,"",6/28/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Bryan Hill,Bryan,Hill,NY0
S2OH00170,WMPID1818,0,"","MANDEL, JOSHUA A.",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Joshua Mandel,Joshua,Mandel,OH0
S2OH00279,WMPID4091,1,Y,"LACAVERA, DOMINIC JAMES JR.",S,OH,0,LIB,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Dominic James Jr. Lacavera,Dominic James Jr.,Lacavera,OH0
S2OH00287,WMPID2171,0,"","PUKITA, MARK MR.",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mark Pukita,Mark,Pukita,OH0
S2OH00295,WMPID3913,0,"","TAYLOR, SHANNON MARIE",S,OH,0,LIB,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Shannon Marie Taylor,Shannon Marie,Taylor,OH0
S2OH00303,WMPID3360,1,Y,"MOUSOURAKIS, SHAWN",S,OH,0,VET,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Shawn Mousourakis,Shawn,Mousourakis,OH0
S2OH00311,WMPID1953,0,"","MUSICK, ZACHARY THOMAS HOWARD",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Zachary Thomas Howard Musick,Zachary Thomas Howard,Musick,OH0
S2OH00329,WMPID4053,0,"","LEIPOLD, MICHAEL D MR. SR.",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Michael Sr. Leipold,Michael Sr.,Leipold,OH0
S2OH00337,WMPID1763,1,Y,"MEIRING, ERIC RICHARD REVEREND",S,OH,0,IND,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Eric Richard Reverend Meiring,Eric Richard Reverend,Meiring,OH0
S2OH00345,WMPID2975,0,"","PATEL, NIRANJAN NEIL",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,Asian/Pacific Islander,AP,NULL,N,0,Niranjan Neil Patel,Niranjan Neil,Patel,OH0
S2OH00352,WMPID2033,0,"","THOMPSON, MACKENZIE",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Mackenzie Thompson,Mackenzie,Thompson,OH0
S2OH00360,WMPID3420,0,"","TIMKEN, JANE",S,OH,0,REP,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Jane Timken,Jane,Timken,OH0
S2OH00378,WMPID2745,0,"","TAYLOR, RICHARD T",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Richard Taylor,Richard,Taylor,OH0
S2OH00386,WMPID2584,0,"","MORENO, BERNIE",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Bernie Moreno,Bernie,Moreno,OH0
S2OH00402,WMPID3217,1,Y,"RYAN, TIMOTHY",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Timothy Ryan,Timothy,Ryan,OH0
S2OH00410,WMPID3111,1,Y,"RONAN, SAMUEL",S,OH,0,IND,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Samuel Ronan,Samuel,Ronan,OH0
S2OH00428,WMPID4048,0,"","SHEFFEY, DEMAR",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Demar Sheffey,Demar,Sheffey,OH0
S2OH00436,WMPID3328,1,Y,"VANCE, J D",S,OH,0,REP,OPEN,6/7/2022,Senate,Won,3-May,1,M,M,0,N,White,W,NULL,N,0,J D Vance,J D,Vance,OH0
S2OH00444,WMPID3970,0,"","REED, JOHN ALLEN",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,John Allen Reed,John Allen,Reed,OH0
S2OH00451,WMPID1991,0,"","HOLT, MIKE",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Mike Holt,Mike,Holt,OH0
S2OH00469,WMPID2266,0,"","HARPER, MORGAN",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,F,F,1,Y,Black,B,Trinidadian,N,0,Morgan Harper,Morgan,Harper,OH0
S2OH00477,WMPID1789,0,"","DOLAN, MATT",S,OH,0,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Matt Dolan,Matt,Dolan,OH0
S2OH00493,WMPID1721,0,"","TINSLEY, LASHONDRA",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Lashondra Tinsley,Lashondra,Tinsley,OH0
S2OH00519,WMPID4577,0,"","PRATHER, KELLI",S,OH,0,IND,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Kelli Prather,Kelli,Prather,OH0
S2OH00527,WMPID3267,1,Y,"GRAHAM, ROBERT WILLIAM",S,OH,0,W,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Robert William Graham,Robert William,Graham,OH0
S2OH00535,WMPID3936,1,Y,"TAYLOR, CHAD ALAN",S,OH,0,W,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Chad Alan Taylor,Chad Alan,Taylor,OH0
S2OH00543,WMPID3892,0,"","JOHNSON, TRACI TJ",S,OH,0,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Traci TJ Johnson,Traci TJ,Johnson,OH0
S2OK00111,WMPID3501,0,"","LAHMEYER, JACKSON RHODES",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jackson Rhodes Lahmeyer,Jackson Rhodes,Lahmeyer,OK0
S2OK00129,WMPID3860,0,"","FARR, JOAN E. MS.",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Joan E. Farr,Joan E.,Farr,OK0
S2OK00137,WMPID3332,1,Y,"BOLLINGER, JASON",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jason Bollinger,Jason,Bollinger,OK0
S2OK00145,WMPID3072,0,"","DAHM, NATHAN",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Nathan Dahm,Nathan,Dahm,OK0
S2OK00152,WMPID3844,1,Y,"HORN, MADISON",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Madison Horn,Madison,Horn,OK0
S2OK00160,WMPID4491,0,"","GARRISON, JESSICA JEAN",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Jessica Jean Garrison,Jessica Jean,Garrison,OK0
S2OK00178,WMPID3631,0,"","GLENN, JO STANLEY MS",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Jo Stanley Glenn,Jo Stanley,Glenn,OK0
S2OK00186,WMPID834,1,Y,"MULLIN, MARKWAYNE",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Indiginous,I,NULL,N,0,Markwayne Mullin,Markwayne,Mullin,OK0
S2OK00194,WMPID2082,0,"","HOLLAND, LUCAS",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Lucas Holland,Lucas,Holland,OK0
S2OK00202,WMPID1919,0,"","GRAY, ALEX",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Alex Gray,Alex,Gray,OK0
S2OK00210,WMPID2031,0,"","SHANNON, T.W.",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,I,NULL,0,T.W. Shannon,T.W.,Shannon,OK0
S2OK00228,WMPID1214,1,Y,"HORN, KENDRA",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,n,White,W,NULL,n,0,Kendra Horn,Kendra,Horn,OK0
S2OK00236,WMPID1756,1,Y,"BLEVINS, KENNETH",S,OK,0,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kenneth Blevins,Kenneth,Blevins,OK0
S2OK00244,WMPID3513,0,"","HOLLEY, ADAM",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Adam Holley,Adam,Holley,OK0
S2OK00251,WMPID2053,0,"","GRELLNER, RANDY J.",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Randy J. Grellner,Randy J.,Grellner,OK0
S2OK00269,WMPID2438,0,"","BAKER, DENNIS",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Indiginous,I,NULL,NULL,0,Dennis Baker,Dennis,Baker,OK0
S2OK00277,WMPID3247,0,"","PRUITT, SCOTT",S,OK,0,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Scott Pruitt,Scott,Pruitt,OK0
S2OK00285,WMPID1837,0,"","WADE, BRANDON KEITH",S,OK,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Brandon Keith Wade,Brandon Keith,Wade,OK0
S2OK00293,WMPID4907,0,"","COIBION, MICHAEL",S,OK,0,REP,"",7/5/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Michael Coibion,Michael,Coibion,OK0
S2OK00301,WMPID4916,0,"","MORENO, LAURA",S,OK,0,REP,"",7/5/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Laura Moreno,Laura,Moreno,OK0
