candidate_id,candidate,party,district,current_candidate,cyclecand,primary_results,crpico,fec_id,office,vs_candname,vs_race,vs_racecode,vs_filename,face_url,vs_canddetails,vs_statename,vs_filesize
N00047030,Thomas G. McNeill ,3,UT03,Y,Y,,C,H0UT03243,UT03,Thomas McNeill,"U.S. House
",H,USH_UT_THOMAS_MCNEILL.jpg,https://static.votesmart.org/static/canphoto/192252.jpg,"
                Thomas McNeill

                (Lost)

                United Utah Party
",UTAH,3531
N00047032,John Molnar ,L,UT04,Y,Y,,C,H0UT04118,UT04,John Molnar,"U.S. House
",H,USH_UT_JOHN_MOLNAR.jpg,https://static.votesmart.org/static/canphoto/192255.jpg,"
                John Molnar

                (Lost)

                Libertarian
",UTAH,3733
N00047033,Nicholas Betts ,D,VA06,Y,Y,W,C,H0VA06044,VA06,Nicholas Betts,"U.S. House
",H,USH_VA_NICHOLAS_BETTS.jpg,https://static.votesmart.org/static/canphoto/193283.jpg,"
                Nicholas Betts

                (Lost)

                Democratic
",VIRGINIA,3394
N00047035,Evan Jones ,I,WA04,Y,Y,,C,H0WA04110,WA04,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/EvJones.jpg,,,
N00047038,Jackson Maynard ,R,WA10,Y,Y,,O,H0WA10109,WA10,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JacksonMaynard.jpg,,,
N00047056,Gene Siadek ,L,NES2,Y,Y,,C,S0NE00155,NES2,Gene Siadek,"U.S. Senate
",S,USS_NE_GENE_SIADEK.jpg,https://static.votesmart.org/static/canphoto/189644.jpg,"
                Gene Siadek

                (Lost)

                Libertarian
",NEBRASKA,3611
N00047062,Damon Cerreta ,I,CT04,Y,Y,,C,H0CT04237,CT04,,,,,NA,,,
N00047063,Keisha Waites ,D,GA05,Y,Y,L,O,H0GA13156,GA05,Keisha Waites,"U.S. House
",H,USH_GA_KEISHA_WAITES.jpg,https://static.votesmart.org/static/canphoto/31561.jpg,"
                Keisha Waites

                (Lost)

                Democratic
",GEORGIA,21224
N00047065,Rudy Soto ,D,ID01,Y,Y,,C,H0ID01311,ID01,Rudy Soto,"U.S. House
",H,USH_ID_RUDY_SOTO.jpg,https://static.votesmart.org/static/canphoto/189970.jpg,"
                Rudy Soto

                (Lost)

                Democratic
",IDAHO,5140
N00047066,Jesus Solorio Jr ,R,IL04,Y,Y,,C,H0IL04081,IL04,"Jesus Solorio, Jr.","U.S. House
",H,USH_IL_JESUS_SOLORIO_JR.jpg,https://static.votesmart.org/static/canphoto/192746.jpg,"
                Jesus Solorio, Jr.

                (Lost)

                Republican
",ILLINOIS,4483
N00047067,Edward Strauss ,L,IN01,Y,Y,,O,H0IN01275,IN01,Michael Strauss,"U.S. House
",H,USH_IN_MICHAEL_STRAUSS.jpg,NA,"
                Michael Strauss

                (Lost)

                Libertarian
",INDIANA,243
N00047068,Ken Tucker ,L,IN05,Y,Y,,O,H0IN05342,IN05,Kenneth Tucker,"U.S. House
",H,USH_IN_KENNETH_TUCKER.jpg,https://static.votesmart.org/static/canphoto/193491.jpg,"
                Kenneth Tucker

                (Lost)

                Libertarian
",INDIANA,3957
N00047069,James Rodenberger ,L,IN08,Y,Y,,C,H0IN08221,IN08,James Rodenberger,"U.S. House
",H,USH_IN_JAMES_RODENBERGER.jpg,https://static.votesmart.org/static/canphoto/193493.jpg,"
                James Rodenberger

                (Lost)

                Libertarian
",INDIANA,4944
N00047070,Colby C. James ,I,LA02,Y,Y,,C,H0LA02234,LA02,Colby James,"U.S. House
",H,USH_LA_COLBY_JAMES.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ColbyJames-min.jpg,"
                Colby James

                (Lost)

                Independent
",LOUISIANA,243
N00047071,Brandon Leleux ,L,LA03,Y,Y,,C,H0LA03182,LA03,Brandon Leleux,"U.S. House
",H,USH_LA_BRANDON_LELEUX.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Brandon_LeLeux.jpeg,"
                Brandon Leleux

                (Lost)

                Libertarian
",LOUISIANA,243
N00047072,Caroline Colarusso ,R,MA05,Y,Y,,C,H0MA05132,MA05,Caroline Colarusso,"U.S. House
",H,USH_MA_CAROLINE_COLARUSSO.jpg,https://static.votesmart.org/static/canphoto/154071.jpg,"
                Caroline Colarusso

                (Lost)

                Republican
",MASSACHUSETTS,4443
N00047073,Adam Weeks ,3,MN02,Y,Y,W,C,H0MN02167,MN02,Adam Weeks,"U.S. House
",H,USH_MN_ADAM_WEEKS.jpg,NA,"
                Adam Weeks

                (Deceased)

                Legal Marijuana Now
",MINNESOTA,243
N00047077,Ronald Brown ,I,TN07,Y,Y,,C,H0TN07271,TN07,"Ronald Brown, Sr.","U.S. House
",H,USH_TN_RONALD_BROWN_SR.jpg,https://static.votesmart.org/static/canphoto/190544.jpg,"
                Ronald Brown, Sr.

                (Lost)

                Independent
",TENNESSEE,3921
N00047078,Shawn Ponterio ,I,VA01,Y,Y,,C,H0VA01243,VA01,Shawn Ponterio,"U.S. House
",H,USH_VA_SHAWN_PONTERIO.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ShawnPonterio.jpg,"
                Shawn Ponterio

                (Withdrawn)

                Independent
",VIRGINIA,243
N00047079,Justin Odell Smoak ,I,WA01,Y,Y,,C,H0WA01132,WA01,,,,,NA,,,
N00047080,Matthew David Heines ,I,WA01,Y,Y,,C,H0WA01140,WA01,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MatthewHeinesHeadshot.jpeg,,,
N00047090,Alan White ,I,AZS1,Y,Y,,C,S0AZ00426,AZS1,,,,,NA,,,
N00047091,Martha Wolf ,I,COS2,Y,Y,,C,S0CO00690,COS2,,,,,NA,,,
N00047092,Peter Wenstrup ,D,LAS1,Y,Y,,C,S0LA00345,LAS1,Peter Wenstrup,"U.S. Senate
",S,USS_LA_PETER_WENSTRUP.jpg,https://static.votesmart.org/static/canphoto/193803.jpg,"
                Peter Wenstrup

                (Lost)

                Democratic
",LOUISIANA,3983
N00047093,Dustin Murphy ,R,LAS1,Y,Y,,C,S0LA00352,LAS1,Dustin Murphy,"U.S. Senate
",S,USS_LA_DUSTIN_MURPHY.jpg,https://static.votesmart.org/static/canphoto/193800.jpg,"
                Dustin Murphy

                (Lost)

                Republican
",LOUISIANA,3824
N00047096,Luke Warren ,I,TXS1,Y,Y,,C,S0TX00449,TXS1,,,,,NA,,,
N00047103,Shane Bolling ,R,CO01,Y,Y,W,C,H0CO02233,CO01,Shane Bolling,"U.S. House
",H,USH_CO_SHANE_BOLLING.jpg,https://static.votesmart.org/static/canphoto/191287.jpg,"
                Shane Bolling

                (Lost)

                Republican
",COLORADO,4470
N00047104,Jim Griffin ,R,CT01,Y,Y,,C,H0CT01134,CT01,,,,,NA,,,
N00047105,Justin Paglino ,3,CT03,Y,Y,,C,H0CT03163,CT03,Justin Paglino,"U.S. House
",H,USH_CT_JUSTIN_PAGLINO.jpg,https://static.votesmart.org/static/canphoto/192711.jpg,"
                Justin Paglino

                (Lost)

                Green Party
",CONNECTICUT,4261
N00047106,Ford Fischer ,L,DC00,Y,Y,,C,H0DC00231,DC00,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/FordFischer1.png,,,
N00047109,William Mendiola Castro ,R,GU00,Y,Y,,C,H0GU01027,GU00,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/williamcastro.jpg,,,
N00047110,Byron McCorriston ,I,HI02,Y,Y,,O,H0HI02247,HI02,,,,,NA,,,
N00047129,Kenny Houston ,D,LA04,Y,Y,,C,H0LA04099,LA04,Kenny Houston,"U.S. House
",H,USH_LA_KENNY_HOUSTON.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/KennyHouston.jpeg,"
                Kenny Houston

                (Lost)

                Democratic
",LOUISIANA,243
N00047141,Aaron Amede ,I,ME01,Y,Y,,C,H0ME01127,ME01,,,,,NA,,,
N00047144,John Gibney ,3,MT01,Y,Y,,C,H0MT00124,MT01,,,,,NA,,,
N00047146,Steven Peterson ,L,ND01,Y,Y,,C,H0ND00168,ND01,Steven Peterson,"U.S. House
",H,USH_ND_STEVEN_PETERSON.jpg,https://static.votesmart.org/static/canphoto/190610.jpg,"
                Steven Peterson

                (Lost)

                Libertarian
",NORTH DAKOTA,3796
N00047150,Joseph Maridon ,I,NV01,Y,Y,,C,H0NV01250,NV01,"Joseph Maridon, Jr.","U.S. House
",H,USH_NV_JOSEPH_MARIDON_JR.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JosephMaridonJr..jpg,"
                Joseph Maridon, Jr.

                (Withdrawn)

                No Political Party
",NEVADA,243
N00047159,Barry Rubinson ,3,NV04,Y,Y,,C,H0NV04171,NV04,Barry Rubinson,"U.S. House
",H,USH_NV_BARRY_RUBINSON.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/BarryRubinson1.jpg,"
                Barry Rubinson

                (Lost)

                Independent American
",NEVADA,243
N00047160,James Desira ,I,NY22,Y,Y,,C,H0NY22091,NY22,,,,,NA,,,
N00047161,Michael Harvey ,R,PA03,Y,Y,W,C,H0PA03347,PA03,Michael Harvey,"U.S. House
",H,USH_PA_MICHAEL_HARVEY.jpg,https://static.votesmart.org/static/canphoto/186066.jpg,"
                Michael Harvey

                (Lost)

                Republican
",PENNSYLVANIA,3588
N00047162,Robert Williams ,D,PA15,Y,Y,W,C,H0PA15127,PA15,Robert Williams,"U.S. House
",H,USH_PA_ROBERT_WILLIAMS.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RobertWilliams_2020PACD.jpg,"
                Robert Williams

                (Lost)

                Democratic
",PENNSYLVANIA,243
N00047163,Dylan Conley ,D,RI02,Y,Y,,C,H0RI02295,RI02,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/DylanConley.jpg,,,
N00047165,Kathleen Wright ,3,SC02,Y,Y,,C,H0SC02103,SC02,Kathleen Wright,"U.S. House
",H,USH_SC_KATHLEEN_WRIGHT.jpg,NA,"
                Kathleen Wright

                (Lost)

                Constitution
",SOUTH CAROLINA,243
N00047166,John McCollum ,R,SC06,Y,Y,W,C,H0SC06237,SC06,John McCollum,"U.S. House
",H,USH_SC_JOHN_MCCOLLUM.jpg,https://static.votesmart.org/static/canphoto/190437.jpg,"
                John McCollum

                (Lost)

                Republican
",SOUTH CAROLINA,4092
N00047167,Mark Hackett ,3,SC06,Y,Y,,C,H0SC06245,SC06,Mark Hackett,"U.S. House
",H,USH_SC_MARK_HACKETT.jpg,https://static.votesmart.org/static/canphoto/190438.jpg,"
                Mark Hackett

                (Lost)

                Constitution
",SOUTH CAROLINA,3470
N00047169,Chase Carbajal ,I,TX01,Y,Y,,C,H0TX01132,TX01,,,,,NA,,,
N00047170,Travis Ransom ,R,TX04,Y,Y,,O,H0TX04193,TX04,,,,,NA,,,
N00047171,Michael David Sanchez ,I,TX14,Y,Y,,C,H0TX14242,TX14,,,,,NA,,,
N00047172,Tim Uy ,R,WA02,Y,Y,,C,H0WA02213,WA02,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tim_Uy.png,,,
N00047194,Thomas Sharpe ,I,NHS2,Y,Y,,C,S0NH00342,NHS2,,,,,NA,,,
N00047196,Keenan Wallace Dunham ,L,SCS2,Y,Y,,C,S0SC00354,SCS2,,,,,NA,,,
N00047197,David Weikle ,L,SCS2,Y,Y,,C,S0SC00362,SCS2,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/David_Weikle-min.jpg,,,
N00047201,Ed Dennehy ,I,NY04,Y,Y,,C,H0NY04164,NY04,Edward Dennehy,"U.S. House
",H,USH_NY_EDWARD_DENNEHY.jpg,NA,"
                Edward Dennehy

                (Withdrawn)

                Independent
",NEW YORK,243
N00047204,Kenney Elkomous ,I,TXS1,Y,Y,,C,S0TX00464,TXS1,,,,,NA,,,
N00047207,Zoilo Adalia ,3,WY01,Y,Y,,C,H0WY00152,WY01,,,,,NA,,,
N00047209,Edgardo Silva ,I,FL03,Y,Y,,O,H0FL03274,FL03,,,,,NA,,,
N00047210,Daren Craig Johnson ,3,FL11,Y,Y,,C,H0FL11228,FL11,,,,,NA,,,
N00047213,Isaiah Sanderman ,I,IL05,Y,Y,,C,H0IL05369,IL05,,,,,NA,,,
N00047214,Joseph Severino ,I,IL10,Y,Y,,C,H0IL10393,IL10,,,,,NA,,,
N00047215,Andrew Gregg Warner ,L,IN07,Y,Y,,C,H0IN07298,IN07,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/AndrewWarner.jpeg,,,
N00047216,James Rhodes ,D,KY01,Y,Y,W,C,H0KY01071,KY01,James Rhodes,"U.S. House
",H,USH_KY_JAMES_RHODES.jpg,https://static.votesmart.org/static/canphoto/188820.jpg,"
                James Rhodes

                (Lost)

                Democratic
",KENTUCKY,5703
N00047218,Lewis Carter ,3,KY02,Y,Y,,C,H0KY02129,KY02,Lewis Carter,"U.S. House
",H,USH_KY_LEWIS_CARTER.jpg,https://static.votesmart.org/static/canphoto/194112.jpg,"
                Lewis Carter

                (Lost)

                Populist
",KENTUCKY,5118
N00047219,Martin Lemelle ,D,LA05,Y,Y,,O,H0LA05138,LA05,Martin Lemelle,"U.S. House
",H,USH_LA_MARTIN_LEMELLE.jpg,https://static.votesmart.org/static/canphoto/193815.jpg,"
                Martin Lemelle

                (Lost)

                Democratic
",LOUISIANA,4138
N00047220,Helen Brady ,R,MA09,Y,Y,,C,H0MA09076,MA09,Helen Brady,"U.S. House
",H,USH_MA_HELEN_BRADY.jpg,https://static.votesmart.org/static/canphoto/172879.jpg,"
                Helen Brady

                (Lost)

                Republican
",MASSACHUSETTS,4958
N00047221,Amanda Slepr ,3,MI04,Y,Y,,C,H0MI04132,MI04,Amy Slepr,"U.S. House
",H,USH_MI_AMY_SLEPR.jpg,https://static.votesmart.org/static/canphoto/193562.jpg,"
                Amy Slepr

                (Lost)

                Green Party
",MICHIGAN,4138
N00047222,Lance Brown ,I,MI06,Y,Y,,C,H0MI06194,MI06,,,,,NA,,,
N00047225,Jason Mushnick ,R,NJ08,Y,Y,W,C,H0NJ08152,NJ08,Jason Mushnick,"U.S. House
",H,USH_NJ_JASON_MUSHNICK.jpg,https://static.votesmart.org/static/canphoto/186353.jpg,"
                Jason Mushnick

                (Lost)

                Republican
",NEW JERSEY,3695
N00047227,Josh Goldfein ,3,NY01,Y,Y,W,C,H0NY01228,NY01,Joshua Goldfein,"U.S. House
",H,USH_NY_JOSHUA_GOLDFEIN.jpg,NA,"
                Joshua Goldfein

                (Withdrawn)

                Working Families
",NEW YORK,243
N00047228,Harry Burger ,3,NY02,Y,Y,W,O,H0NY02309,NY02,Harry Burger,"U.S. House
",H,USH_NY_HARRY_BURGER.jpg,https://static.votesmart.org/static/canphoto/193612.jpg,"
                Harry Burger

                (Lost)

                Green Party
",NEW YORK,17100
N00047230,Howard Rabin ,L,NY03,Y,Y,W,C,H0NY03091,NY03,Howard Rabin,"U.S. House
",H,USH_NY_HOWARD_RABIN.jpg,https://static.votesmart.org/static/canphoto/193614.jpg,"
                Howard Rabin

                (Lost)

                Libertarian
",NEW YORK,4075
N00047231,Brian W. Kelly ,R,NY07,Y,Y,W,C,H0NY07118,NY07,Brian Kelly,"U.S. House
",H,USH_NY_BRIAN_KELLY.jpg,NA,"
                Brian Kelly

                (Lost)

                Republican
",NEW YORK,243
N00047232,Gilbert Midonnet ,L,NY07,Y,Y,W,C,H0NY07126,NY07,Gilbert Midonnet,"U.S. House
",H,USH_NY_GILBERT_MIDONNET.jpg,NA,"
                Gilbert Midonnet

                (Lost)

                Libertarian
",NEW YORK,243
N00047233,Garfield Wallace ,R,NY08,Y,Y,W,C,H0NY08108,NY08,Garfield Wallace,"U.S. House
",H,USH_NY_GARFIELD_WALLACE.jpg,NA,"
                Garfield Wallace

                (Lost)

                Republican
",NEW YORK,243
N00047234,Constantine Jean-Pierre ,R,NY09,Y,Y,W,C,H0NY09122,NY09,Constantin Jean-Pierre,"U.S. House
",H,USH_NY_CONSTANTIN_JEAN-PIERRE.jpg,https://static.votesmart.org/static/canphoto/192924.jpg,"
                Constantin Jean-Pierre

                (Lost)

                Republican
",NEW YORK,3758
N00047235,Judith Goldiner ,3,NY09,Y,Y,W,C,H0NY09130,NY09,Judith Goldiner,"U.S. House
",H,USH_NY_JUDITH_GOLDINER.jpg,NA,"
                Judith Goldiner

                (Withdrawn)

                Working Families
",NEW YORK,243
N00047236,Michael Madrid ,L,NY10,Y,Y,W,C,H0NY10146,NY10,Michael Madrid,"U.S. House
",H,USH_NY_MICHAEL_MADRID.jpg,https://static.votesmart.org/static/canphoto/193619.jpg,"
                Michael Madrid

                (Lost)

                Libertarian
",NEW YORK,3982
N00047237,Kemi Akindude ,I,NY11,Y,Y,,C,H0NY11102,NY11,,,,,NA,,,
N00047238,Carlos Santiago-Cano ,R,NY12,Y,Y,W,C,H0NY12209,NY12,Carlos Santiago-Cano,"U.S. House
",H,USH_NY_CARLOS_SANTIAGO-CANO.jpg,https://static.votesmart.org/static/canphoto/192923.jpg,"
                Carlos Santiago-Cano

                (Lost)

                Republican
",NEW YORK,3606
N00047239,Steven Kolln ,L,NY12,Y,Y,W,C,H0NY12217,NY12,Steven Kolln,"U.S. House
",H,USH_NY_STEVEN_KOLLN.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Aug620201038PM_80182230_DSC_0439_preview.png,"
                Steven Kolln

                (Lost)

                Libertarian
",NEW YORK,243
N00047240,Edward Lang ,I,NY14,Y,Y,,C,H0NY14361,NY14,,,,,NA,,,
N00047242,Orlando Molina ,R,NY15,Y,Y,W,O,H0NY15327,NY15,Orlando Molina,"U.S. House
",H,USH_NY_ORLANDO_MOLINA.jpg,NA,"
                Orlando Molina

                (Withdrawn)

                Republican
",NEW YORK,243
N00047244,Michael Parietti ,3,NY17,Y,Y,W,O,H0NY17331,NY17,Michael Parietti,"U.S. House
",H,USH_NY_MICHAEL_PARIETTI.jpg,https://static.votesmart.org/static/canphoto/155498.jpg,"
                Michael Parietti

                (Lost)

                Serve America Movement
",NEW YORK,4247
N00047245,Victoria Alexander ,L,NY19,Y,Y,W,C,H0NY19212,NY19,Victoria Alexander,"U.S. House
",H,USH_NY_VICTORIA_ALEXANDER.jpg,https://static.votesmart.org/static/canphoto/193622.jpg,"
                Victoria Alexander

                (Lost)

                Libertarian
",NEW YORK,4479
N00047246,Keith Price ,L,NY22,Y,Y,W,C,H0NY22109,NY22,Keith Price,"U.S. House
",H,USH_NY_KEITH_PRICE.jpg,https://static.votesmart.org/static/canphoto/193623.jpg,"
                Keith Price

                (Lost)

                Libertarian
",NEW YORK,3788
N00047247,Andrew Kolstee ,L,NY23,Y,Y,W,C,H0NY23131,NY23,Andrew Kolstee,"U.S. House
",H,USH_NY_ANDREW_KOLSTEE.jpg,NA,"
                Andrew Kolstee

                (Lost)

                Libertarian
",NEW YORK,243
N00047248,Michael Gammariello ,3,NY27,Y,Y,W,C,H0NY27165,NY27,Michael Gammariello,"U.S. House
",H,USH_NY_MICHAEL_GAMMARIELLO.jpg,https://static.votesmart.org/static/canphoto/191844.jpg,"
                Michael Gammariello

                (Lost)

                Green Party
",NEW YORK,2224
N00047256,Bob White ,L,OK04,Y,Y,,C,H0OK04216,OK04,Bob White,"U.S. House
",H,USH_OK_BOB_WHITE.jpg,NA,"
                Bob White

                (Lost)

                Libertarian
",OKLAHOMA,243
N00047260,Rashawn Woodard Sr ,I,PA10,Y,Y,,C,H0PA10144,PA10,,,,,NA,,,
N00047262,Elliott Scheirman ,L,TX02,Y,Y,,C,H0TX02114,TX02,Elliott Scheirman,"U.S. House
",H,USH_TX_ELLIOTT_SCHEIRMAN.jpg,https://static.votesmart.org/static/canphoto/194656.jpg,"
                Elliott Scheirman

                (Lost)

                Libertarian
",TEXAS,6124
N00047264,Patrick Fallon ,R,TX04,Y,Y,,O,H0TX04219,TX04,Pat Fallon,"U.S. House
",H,USH_TX_PAT_FALLON.jpg,https://static.votesmart.org/static/canphoto/115056.jpg,"
                Pat Fallon

                (Won)

                Republican
",TEXAS,16766
N00047265,Christopher Schell ,R,TX04,Y,Y,,O,H0TX04227,TX04,,,,,NA,,,
N00047267,Aaron James Luciani ,I,VA06,Y,Y,,C,H0VA06051,VA06,Aaron Luciani,"U.S. House
",H,USH_VA_AARON_LUCIANI.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/aluciani.jpg,"
                Aaron Luciani

                (Withdrawn)

                Independent
",VIRGINIA,243
N00047270,Corey Bailey ,I,WA08,Y,Y,,C,H0WA08137,WA08,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/May242020208PM_80182230_CampaignPicture.jpg,,,
N00047272,Lynnette Grey Bull ,D,WY01,Y,Y,W,C,H0WY01036,WY01,Lynnette Grey Bull,"U.S. House
",H,USH_WY_LYNNETTE_GREY_BULL.jpg,https://static.votesmart.org/static/canphoto/192456.jpg,"
                Lynnette Grey Bull

                (Lost)

                Democratic
",WYOMING,3246
N00047321,Nathan Ethan Franklin ,3,GAS1,Y,Y,,C,S0GA00682,GAS1,,,,,NA,,,
N00047324,Maggie Jo Hilliard ,D,KYS1,Y,Y,L,C,S0KY00487,KYS1,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MaggieJoHilliard.jpg,,,
N00047328,John Paul Bourgeois ,I,LAS1,Y,Y,,C,S0LA00360,LAS1,John Bourgeois,"U.S. Senate
",S,USS_LA_JOHN_BOURGEOIS.jpg,https://static.votesmart.org/static/canphoto/193795.jpg,"
                John Bourgeois

                (Lost)

                No Party Affiliation
",LOUISIANA,4434
N00047329,Mary Wright ,I,MSS1,Y,Y,,C,S0MS00094,MSS1,,,,,NA,,,
N00047344,Matthew Hasty ,R,LA05,Y,Y,,O,H0LA05146,LA05,Matt Hasty,"U.S. House
",H,USH_LA_MATT_HASTY.jpg,NA,"
                Matt Hasty

                (Lost)

                Republican
",LOUISIANA,243
N00047345,Chance Davis ,I,TX18,Y,Y,,C,H0TX18375,TX18,,,,,NA,,,
N00047357,Xan John ,I,LAS1,Y,Y,,C,S0LA00378,LAS1,Xan John,"U.S. Senate
",S,USS_LA_XAN_JOHN.jpg,https://static.votesmart.org/static/canphoto/193797.jpg,"
                Xan John

                (Lost)

                Independent
",LOUISIANA,4309
N00047360,Cassandra Martineau ,3,CT02,Y,Y,,C,H0CT02215,CT02,Cassandra Martineau,"U.S. House
",H,USH_CT_CASSANDRA_MARTINEAU.jpg,https://static.votesmart.org/static/canphoto/195232.jpg,"
                Cassandra Martineau

                (Lost)

                Green Party
",CONNECTICUT,3375
N00047361,Nikema Williams ,D,GA05,Y,Y,,O,H0GA05301,GA05,Nikema Williams,"U.S. House
",H,USH_GA_NIKEMA_WILLIAMS.jpg,https://static.votesmart.org/static/canphoto/176751.jpg,"
                Nikema Williams

                (Won)

                Democratic
",GEORGIA,4211
N00047363,Braylon Harris ,D,LA03,Y,Y,,C,H0LA03190,LA03,Braylon Harris,"U.S. House
",H,USH_LA_BRAYLON_HARRIS.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/115805928_101468901662192_3901662042723935250_o.jpg,"
                Braylon Harris

                (Lost)

                Democratic
",LOUISIANA,243
N00047364,Dennis Clark ,I,TN09,Y,Y,,C,H0TN09111,TN09,Dennis Clark,"U.S. House
",H,USH_TN_DENNIS_CLARK.jpg,https://static.votesmart.org/static/canphoto/190551.jpg,"
                Dennis Clark

                (Lost)

                Independent
",TENNESSEE,4279
N00047365,Bob Worthen ,R,TX04,Y,Y,,O,H0TX04235,TX04,,,,,NA,,,
N00047366,Shekema George ,I,VI00,Y,Y,,C,H0VI01019,VI00,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Shekema_George1.jpg,,,
